element_id,rating,name,text,word_count,sd,ave_sentiment
727,5,Nick,"My biggest deterrent from addressing medical issues is the inconvenience and hassle of delays and waiting at a doctor's office.  During my virtual appointment with a Plush Care doctor, the doctor was prompt and friendly, then listened, diagnosed and resolved my situation.",42,0.982316435480826,-0.0656604995504388
728,5,Silvio,What a great service!  I'm so glad to have PlushCare.  I can now see a doctor on my schedule without the hassle of waiting in a room full of sick people.  No more waiting or taking time off work for appointments.  Thanks PlushCare!,43,0.270700208837554,0.157346973053809
729,5,Grayson,"I am constantly on the road for work, and happened to be on the east coast (In the middle of nowhere) a while back when I came down with a sinus infection and needed antibiotics. I was complaining to a friend about the inconvenience of searching for a doctor. She tipped me onto Plushcare, and there i was able to make a same day online appointment with a reputable doctor. i received my prescription and was back and ready to go. I highly recommend  using Plushcare anytime, anywhere.",88,0.239648294864235,0.153765081873865
730,5,David barkoff,"Great product, great service, can't live without them.",8,,0.353553390593274
731,5,Lesa,I trusted the doctor and appreciated the fact he gave me his educational credentials before starting.,16,,0.5125
732,5,Carrie,"Instead of packing up the kids and heading down to the Doctors office and waiting around for an hour, I just made a simple phone call and talked to the nicest Doctor. After hearing my symptoms, the Doctor was able to diagnose me quickly and send a prescription to a pharmacy nearest my home. Such a time and money saver. Great experience!",62,0.20098046969358,0.307449530588171
733,5,Chris W.,Plushcare was suggested to me by a friend when I was complaining about trying to get an appointment at my doctors for a routine visit. It was easy to sign up for and I got to talk to the doctors on my schedule. Definitely something I would use again in the future.,52,0.153064574064908,0.113975812223677
734,5,Joe D.,"I heard about Plushcare through friends and decided to give it a try.  With a demanding work schedule and little time to myself, I found it extremely helpful and reassuring to know I can contact a doctor without having to set apart time not only for the appointment but travel time to and from the office as well.  Not only is it convenient but the interaction with the physicians is professional and is an overall great experience.",77,0.290660845651672,0.31043191018174
735,5,Andrew,"Wow! what an awesome company.  I have had sinus infections in the past and know exaclty what I need for them.  AN ANTIBIOTIC! It's always a pain to get them since my doctor won't provide me a script unless I make an appointment, pay co-pay and come see him face to face which is totally unnecessary and annoying.  Thank you PLUSHCARE for making this simple.",66,0.353124340168478,0.0501179310483859
736,5,Jonathan Karacozoff,"A friend passed along this new service to me, and I'm happy I found out about it. I usually get a sinus infection at least once a year and have to take an annoying trip to the doctor's office just to get a prescription for something I already know I have. I decided to give Plush Care a shot and it was way more convenient. In the end, I got the prescription I needed without the hassle. Really happy I didn't have to waste my time standing around the doctor's office.",91,0.426499486805002,0.251198819907306
737,5,Katie,"This is a great service to deal with those minor and unexpected health issues that arise. The time it takes to get an appointment with my primary physician seems like it's getting longer and longer these days. Sometimes you just need antibiotics for a very rudimentary issue and it can be such a nightmare of a process trying to get treatment. Plushcare can save you time, money and a headache. I would definitely recommend trying it out. There's nothing to lose because they offer your money back if you're not satisfied, which is pretty cool.",95,0.288888020042532,0.00223857529234033
